00:00.411 ID:2  Rime started with address 0.0.0.0.0.0.0.2
00:00.424 ID:2  MAC 00:00:00:00:00:00:00:02 Contiki-3.x-3355-g9bb72f5 started. Node id is set to 2.
00:00.433 ID:2  nullmac ContikiMAC, channel check rate 8 Hz, radio channel 26
00:00.444 ID:2  Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0002
00:00.445 ID:2  
00:00.451 ID:2  aaaa::1Started DTLS retransmit process
00:00.460 ID:2  dtls_new_peer: [AAAA:0000:0000:0000:0000:0000:0000:0001]:1885
00:00.465 ID:2  DTLSv12: initialize HASH_SHA256
00:00.472 ID:2  send handshake packet of type: client_hello (1)
00:00.528 ID:1  Rime started with address 0.0.0.0.0.0.0.1
00:00.542 ID:1  MAC 00:00:00:00:00:00:00:01 Contiki-3.x-3355-g9bb72f5 started. Node id is set to 1.
00:00.551 ID:1  CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
00:06.302 ID:1  $$PT$$  740 P 0.0 60 47283 140053 3398 151227 0 0 739 2332 0 3072 0 0 (radio 82.53% / 100.03% tx 1.81% / 0.00% listen 80.72% / 100.03%) $$PT$$
00:06.370 ID:2  $$PT$$  764 P 0.0 62 46742 146785 2650 1318 0 0 672 2399 0 24 0 0 (radio 2.05% / 0.78% tx 1.36% / 0.00% listen 0.68% / 0.78%) $$PT$$
00:06.396 ID:1  $$PT$$  752 P 0.0 61 48023 142385 3398 154299 0 0 739 2332 0 3072 0 0 (radio 82.82% / 100.03% tx 1.78% / 0.00% listen 81.03% / 100.03%) $$PT$$
00:06.464 ID:2  $$PT$$  776 P 0.0 63 47422 149177 2650 1342 0 0 679 2392 0 24 0 0 (radio 2.03% / 0.78% tx 1.34% / 0.00% listen 0.68% / 0.78%) $$PT$$
00:06.483 ID:2  ** retransmit handshake packet of type: client_hello (1)
00:06.489 ID:1  $$PT$$  764 P 0.0 62 48763 144717 3398 157371 0 0 739 2332 0 3072 0 0 (radio 83.09% / 100.03% tx 1.75% / 0.00% listen 81.33% / 100.03%) $$PT$$
00:06.526 ID:1  `i?]]iuTHH# %k&LFF8{vPwf
00:06.546 ID:1  slip-bridge: Destination off-link but no route src=aaaa::1 dst=aaaa::200:0:0:2
00:06.560 ID:2  $$PT$$  788 P 0.0 64 49172 150499 2865 1598 0 0 1749 1322 215 256 0 0 (radio 2.23% / 15.33% tx 1.43% / 7.00% listen 0.80% / 8.33%) $$PT$$
00:06.583 ID:1  $$PT$$  776 P 0.0 63 50634 145918 3398 160443 0 0 1870 1201 0 3072 0 0 (radio 83.35% / 100.03% tx 1.72% / 0.00% listen 81.62% / 100.03%) $$PT$$
00:06.652 ID:2  $$PT$$  800 P 0.0 65 49901 152842 2865 1622 0 0 728 2343 0 24 0 0 (radio 2.21% / 0.78% tx 1.41% / 0.00% listen 0.80% / 0.78%) $$PT$$
00:06.677 ID:1  $$PT$$  788 P 0.0 64 51381 148243 3398 163515 0 0 746 2325 0 3071 0 0 (radio 83.61% / 100.00% tx 1.70% / 0.00% listen 81.91% / 100.00%) $$PT$$
00:06.745 ID:2  $$PT$$  812 P 0.0 66 50574 155241 2865 1646 0 0 672 2399 0 24 0 0 (radio 2.19% / 0.78% tx 1.39% / 0.00% listen 0.79% / 0.78%) $$PT$$
00:06.771 ID:1  $$PT$$  800 P 0.0 65 52121 150575 3398 166587 0 0 739 2332 0 3072 0 0 (radio 83.86% / 100.03% tx 1.67% / 0.00% listen 82.18% / 100.03%) $$PT$$
00:06.839 ID:2  $$PT$$  824 P 0.0 67 51247 157640 2865 1670 0 0 672 2399 0 24 0 0 (radio 2.17% / 0.78% tx 1.37% / 0.00% listen 0.79% / 0.78%) $$PT$$
00:06.864 ID:1  $$PT$$  812 P 0.0 66 52861 152907 3398 169659 0 0 739 2332 0 3072 0 0 (radio 84.10% / 100.03% tx 1.65% / 0.00% listen 82.45% / 100.03%) $$PT$$
00:06.934 ID:2  $$PT$$  836 P 0.0 68 51920 160039 2865 1670 0 0 672 2399 0 0 0 0 (radio 2.13% / 0.00% tx 1.35% / 0.00% listen 0.78% / 0.00%) $$PT$$
00:06.958 ID:1  $$PT$$  824 P 0.0 67 53601 155239 3398 172731 0 0 739 2332 0 3072 0 0 (radio 84.33% / 100.03% tx 1.62% / 0.00% listen 82.70% / 100.03%) $$PT$$
00:07.027 ID:2  $$PT$$  848 P 0.0 69 52617 162414 2865 1694 0 0 696 2375 0 24 0 0 (radio 2.12% / 0.78% tx 1.33% / 0.00% listen 0.78% / 0.78%) $$PT$$
00:07.052 ID:1  $$PT$$  836 P 0.0 68 54341 157571 3398 175803 0 0 739 2332 0 3072 0 0 (radio 84.56% / 100.03% tx 1.60% / 0.00% listen 82.96% / 100.03%) $$PT$$
00:07.120 ID:2  $$PT$$  860 P 0.0 70 53290 164813 2865 1718 0 0 672 2399 0 24 0 0 (radio 2.10% / 0.78% tx 1.31% / 0.00% listen 0.78% / 0.78%) $$PT$$
00:07.146 ID:1  $$PT$$  848 P 0.0 69 55081 159903 3398 178875 0 0 739 2332 0 3072 0 0 (radio 84.78% / 100.03% tx 1.58% / 0.00% listen 83.20% / 100.03%) $$PT$$
00:07.214 ID:2  $$PT$$  872 P 0.0 71 53963 167212 2865 1742 0 0 672 2399 0 24 0 0 (radio 2.08% / 0.78% tx 1.29% / 0.00% listen 0.78% / 0.78%) $$PT$$
00:07.239 ID:1  $$PT$$  860 P 0.0 70 55821 162235 3398 181947 0 0 739 2332 0 3072 0 0 (radio 84.99% / 100.03% tx 1.55% / 0.00% listen 83.44% / 100.03%) $$PT$$
00:07.309 ID:2  $$PT$$  884 P 0.0 72 54636 169611 2865 1742 0 0 672 2399 0 0 0 0 (radio 2.05% / 0.00% tx 1.27% / 0.00% listen 0.77% / 0.00%) $$PT$$
00:07.333 ID:1  $$PT$$  872 P 0.0 71 56561 164567 3398 185019 0 0 739 2332 0 3072 0 0 (radio 85.20% / 100.03% tx 1.53% / 0.00% listen 83.67% / 100.03%) $$PT$$
00:07.402 ID:2  $$PT$$  896 P 0.0 73 55333 171987 2865 1766 0 0 696 2376 0 24 0 0 (radio 2.03% / 0.78% tx 1.26% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:07.427 ID:1  $$PT$$  884 P 0.0 72 57301 166899 3398 188091 0 0 739 2332 0 3072 0 0 (radio 85.40% / 100.03% tx 1.51% / 0.00% listen 83.89% / 100.03%) $$PT$$
00:07.495 ID:2  $$PT$$  908 P 0.0 74 56044 174347 2865 1790 0 0 711 2360 0 24 0 0 (radio 2.02% / 0.78% tx 1.24% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:07.521 ID:1  $$PT$$  896 P 0.0 73 58041 169232 3398 191163 0 0 739 2333 0 3072 0 0 (radio 85.60% / 100.00% tx 1.49% / 0.00% listen 84.11% / 100.00%) $$PT$$
00:07.589 ID:2  $$PT$$  920 P 0.0 75 56717 176746 2865 1814 0 0 672 2399 0 24 0 0 (radio 2.00% / 0.78% tx 1.22% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:07.614 ID:1  $$PT$$  908 P 0.0 74 58789 171555 3398 194235 0 0 747 2323 0 3071 0 0 (radio 85.79% / 100.03% tx 1.47% / 0.00% listen 84.32% / 100.03%) $$PT$$
00:07.684 ID:2  $$PT$$  932 P 0.0 76 57390 179145 2865 1814 0 0 672 2399 0 0 0 0 (radio 1.97% / 0.00% tx 1.21% / 0.00% listen 0.76% / 0.00%) $$PT$$
00:07.708 ID:1  $$PT$$  920 P 0.0 75 59529 173887 3398 197307 0 0 739 2332 0 3071 0 0 (radio 85.98% / 100.00% tx 1.45% / 0.00% listen 84.53% / 100.00%) $$PT$$
00:07.777 ID:2  $$PT$$  944 P 0.0 77 58087 181520 2865 1838 0 0 696 2375 0 24 0 0 (radio 1.96% / 0.78% tx 1.19% / 0.00% listen 0.76% / 0.78%) $$PT$$
00:07.802 ID:1  $$PT$$  932 P 0.0 76 60269 176219 3398 200379 0 0 739 2332 0 3072 0 0 (radio 86.16% / 100.03% tx 1.43% / 0.00% listen 84.73% / 100.03%) $$PT$$
00:07.870 ID:2  $$PT$$  956 P 0.0 78 58760 183919 2865 1862 0 0 672 2399 0 24 0 0 (radio 1.94% / 0.78% tx 1.18% / 0.00% listen 0.76% / 0.78%) $$PT$$
00:07.896 ID:1  $$PT$$  944 P 0.0 77 61009 178551 3398 203451 0 0 739 2332 0 3072 0 0 (radio 86.34% / 100.03% tx 1.41% / 0.00% listen 84.92% / 100.03%) $$PT$$
00:07.964 ID:2  $$PT$$  968 P 0.0 79 59433 186318 2865 1886 0 0 672 2399 0 24 0 0 (radio 1.93% / 0.78% tx 1.16% / 0.00% listen 0.76% / 0.78%) $$PT$$
00:07.989 ID:1  $$PT$$  956 P 0.0 78 61749 180883 3398 206523 0 0 739 2332 0 3072 0 0 (radio 86.51% / 100.03% tx 1.40% / 0.00% listen 85.11% / 100.03%) $$PT$$
00:08.059 ID:2  $$PT$$  980 P 0.0 80 60106 188717 2865 1886 0 0 672 2399 0 0 0 0 (radio 1.90% / 0.00% tx 1.15% / 0.00% listen 0.75% / 0.00%) $$PT$$
00:08.083 ID:1  $$PT$$  968 P 0.0 79 62489 183215 3398 209595 0 0 739 2332 0 3072 0 0 (radio 86.68% / 100.03% tx 1.38% / 0.00% listen 85.30% / 100.03%) $$PT$$
00:08.152 ID:2  $$PT$$  992 P 0.0 81 60803 191092 2865 1910 0 0 696 2375 0 24 0 0 (radio 1.89% / 0.78% tx 1.13% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:08.177 ID:1  $$PT$$  980 P 0.0 80 63229 185547 3398 212667 0 0 739 2332 0 3072 0 0 (radio 86.85% / 100.03% tx 1.36% / 0.00% listen 85.48% / 100.03%) $$PT$$
00:08.246 ID:2  $$PT$$  1004 P 0.0 82 61476 193491 2865 1934 0 0 672 2399 0 24 0 0 (radio 1.88% / 0.78% tx 1.12% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:08.271 ID:1  $$PT$$  992 P 0.0 81 63969 187879 3398 215739 0 0 739 2332 0 3072 0 0 (radio 87.01% / 100.03% tx 1.34% / 0.00% listen 85.66% / 100.03%) $$PT$$
00:08.339 ID:2  $$PT$$  1016 P 0.0 83 62156 195883 2865 1958 0 0 679 2392 0 24 0 0 (radio 1.86% / 0.78% tx 1.11% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:08.364 ID:1  $$PT$$  1004 P 0.0 82 64709 190211 3398 218811 0 0 739 2332 0 3072 0 0 (radio 87.16% / 100.03% tx 1.33% / 0.00% listen 85.83% / 100.03%) $$PT$$
00:08.434 ID:2  $$PT$$  1028 P 0.0 84 62838 198275 2865 1958 0 0 681 2392 0 0 0 0 (radio 1.84% / 0.00% tx 1.09% / 0.00% listen 0.74% / 0.00%) $$PT$$
00:08.458 ID:1  $$PT$$  1016 P 0.0 83 65456 192536 3398 221883 0 0 746 2325 0 3072 0 0 (radio 87.32% / 100.03% tx 1.31% / 0.00% listen 86.00% / 100.03%) $$PT$$
00:08.552 ID:1  $$PT$$  1028 P 0.0 84 66558 194506 3398 224955 0 0 1101 1970 0 3072 0 0 (radio 87.47% / 100.03% tx 1.30% / 0.00% listen 86.16% / 100.03%) $$PT$$
00:08.593 ID:2  $$PT$$  1048 P 0.0 85 68049 198275 5955 2050 0 0 5211 0 3090 92 0 0 (radio 3.00% / 61.06% tx 2.23% / 59.29% listen 0.76% / 1.76%) $$PT$$
00:08.620 ID:2  $$PT$$  1052 P 0.0 86 68744 198511 5955 2050 0 0 695 236 0 0 0 0 (radio 2.99% / 0.00% tx 2.22% / 0.00% listen 0.76% / 0.00%) $$PT$$
00:08.646 ID:1  $$PT$$  1040 P 0.0 85 67422 196714 3398 228027 0 0 863 2208 0 3072 0 0 (radio 87.61% / 100.03% tx 1.28% / 0.00% listen 86.32% / 100.03%) $$PT$$
00:08.714 ID:2  $$PT$$  1064 P 0.0 87 69420 200907 5955 2074 0 0 675 2396 0 24 0 0 (radio 2.97% / 0.78% tx 2.20% / 0.00% listen 0.76% / 0.78%) $$PT$$
00:08.739 ID:1  $$PT$$  1052 P 0.0 86 68169 199039 3398 231099 0 0 746 2325 0 3071 0 0 (radio 87.75% / 100.00% tx 1.27% / 0.00% listen 86.48% / 100.00%) $$PT$$
00:08.809 ID:2  $$PT$$  1076 P 0.0 88 70100 203299 5955 2074 0 0 679 2392 0 0 0 0 (radio 2.93% / 0.00% tx 2.17% / 0.00% listen 0.75% / 0.00%) $$PT$$
00:08.833 ID:1  $$PT$$  1064 P 0.0 87 68916 201364 3398 234171 0 0 746 2325 0 3072 0 0 (radio 87.89% / 100.03% tx 1.25% / 0.00% listen 86.64% / 100.03%) $$PT$$
00:08.902 ID:2  $$PT$$  1088 P 0.0 89 70802 205669 5955 2098 0 0 701 2370 0 24 0 0 (radio 2.91% / 0.78% tx 2.15% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:08.927 ID:1  $$PT$$  1076 P 0.0 88 69663 203689 3398 237243 0 0 746 2325 0 3072 0 0 (radio 88.03% / 100.03% tx 1.24% / 0.00% listen 86.79% / 100.03%) $$PT$$
00:08.996 ID:2  $$PT$$  1100 P 0.0 90 71482 208061 5955 2122 0 0 679 2392 0 24 0 0 (radio 2.88% / 0.78% tx 2.13% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:09.021 ID:1  $$PT$$  1088 P 0.0 89 70410 206014 3398 240315 0 0 746 2325 0 3072 0 0 (radio 88.16% / 100.03% tx 1.22% / 0.00% listen 86.93% / 100.03%) $$PT$$
00:09.090 ID:2  $$PT$$  1112 P 0.0 91 72538 210077 6036 2275 0 0 1055 2016 81 153 0 0 (radio 2.94% / 7.61% tx 2.13% / 2.63% listen 0.80% / 4.98%) $$PT$$
00:09.114 ID:1  $$PT$$  1100 P 0.0 90 71197 208299 3398 243387 0 0 786 2285 0 3072 0 0 (radio 88.29% / 100.03% tx 1.21% / 0.00% listen 87.08% / 100.03%) $$PT$$
00:09.184 ID:2  $$PT$$  1124 P 0.0 92 73237 212450 6036 2275 0 0 698 2373 0 0 0 0 (radio 2.90% / 0.00% tx 2.11% / 0.00% listen 0.79% / 0.00%) $$PT$$
00:09.208 ID:1  $$PT$$  1112 P 0.0 91 71944 210624 3398 246459 0 0 746 2325 0 3072 0 0 (radio 88.42% / 100.03% tx 1.20% / 0.00% listen 87.22% / 100.03%) $$PT$$
00:09.277 ID:2  $$PT$$  1136 P 0.0 93 73939 214820 6036 2299 0 0 701 2370 0 24 0 0 (radio 2.88% / 0.78% tx 2.09% / 0.00% listen 0.79% / 0.78%) $$PT$$
00:09.302 ID:1  $$PT$$  1124 P 0.0 92 72691 212949 3398 249531 0 0 746 2325 0 3072 0 0 (radio 88.54% / 100.03% tx 1.18% / 0.00% listen 87.35% / 100.03%) $$PT$$
00:09.371 ID:2  $$PT$$  1148 P 0.0 94 74619 217212 6036 2323 0 0 679 2392 0 24 0 0 (radio 2.86% / 0.78% tx 2.06% / 0.00% listen 0.79% / 0.78%) $$PT$$
00:09.396 ID:1  $$PT$$  1136 P 0.0 93 73438 215274 3398 252603 0 0 746 2325 0 3072 0 0 (radio 88.67% / 100.03% tx 1.17% / 0.00% listen 87.49% / 100.03%) $$PT$$
00:09.464 ID:2  $$PT$$  1160 P 0.0 95 75333 219570 6036 2347 0 0 713 2358 0 24 0 0 (radio 2.84% / 0.78% tx 2.04% / 0.00% listen 0.79% / 0.78%) $$PT$$
00:09.490 ID:1  $$PT$$  1148 P 0.0 94 74185 217599 3398 255675 0 0 746 2325 0 3072 0 0 (radio 88.78% / 100.03% tx 1.16% / 0.00% listen 87.62% / 100.03%) $$PT$$
00:09.559 ID:2  $$PT$$  1172 P 0.0 96 76013 221962 6036 2347 0 0 679 2392 0 0 0 0 (radio 2.81% / 0.00% tx 2.02% / 0.00% listen 0.78% / 0.00%) $$PT$$
00:09.583 ID:1  $$PT$$  1160 P 0.0 95 74938 219918 3398 258747 0 0 752 2319 0 3072 0 0 (radio 88.90% / 100.03% tx 1.15% / 0.00% listen 87.75% / 100.03%) $$PT$$
00:09.652 ID:2  $$PT$$  1184 P 0.0 97 76715 224332 6036 2371 0 0 701 2370 0 24 0 0 (radio 2.79% / 0.78% tx 2.00% / 0.00% listen 0.78% / 0.78%) $$PT$$
00:09.677 ID:1  $$PT$$  1172 P 0.0 96 75685 222243 3398 261819 0 0 746 2325 0 3071 0 0 (radio 89.02% / 100.00% tx 1.14% / 0.00% listen 87.87% / 100.00%) $$PT$$
00:09.746 ID:2  $$PT$$  1196 P 0.0 98 77395 226724 6036 2395 0 0 679 2392 0 24 0 0 (radio 2.77% / 0.78% tx 1.98% / 0.00% listen 0.78% / 0.78%) $$PT$$
00:09.771 ID:1  $$PT$$  1184 P 0.0 97 76432 224568 3398 264891 0 0 746 2325 0 3072 0 0 (radio 89.13% / 100.03% tx 1.12% / 0.00% listen 88.00% / 100.03%) $$PT$$
00:09.839 ID:2  $$PT$$  1208 P 0.0 99 78075 229116 6036 2419 0 0 679 2392 0 24 0 0 (radio 2.75% / 0.78% tx 1.96% / 0.00% listen 0.78% / 0.78%) $$PT$$
00:09.864 ID:1  $$PT$$  1196 P 0.0 98 77179 226893 3398 267963 0 0 746 2325 0 3072 0 0 (radio 89.24% / 100.03% tx 1.11% / 0.00% listen 88.12% / 100.03%) $$PT$$
00:09.934 ID:2  $$PT$$  1220 P 0.0 100 78755 231508 6036 2419 0 0 679 2392 0 0 0 0 (radio 2.72% / 0.00% tx 1.94% / 0.00% listen 0.77% / 0.00%) $$PT$$
00:09.958 ID:1  $$PT$$  1208 P 0.0 99 77926 229218 3398 271035 0 0 746 2325 0 3072 0 0 (radio 89.34% / 100.03% tx 1.10% / 0.00% listen 88.24% / 100.03%) $$PT$$
00:10.027 ID:2  $$PT$$  1232 P 0.0 101 79461 233874 6036 2443 0 0 705 2366 0 24 0 0 (radio 2.70% / 0.78% tx 1.92% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:10.052 ID:1  $$PT$$  1220 P 0.0 100 78673 231543 3398 274107 0 0 746 2325 0 3072 0 0 (radio 89.45% / 100.03% tx 1.09% / 0.00% listen 88.36% / 100.03%) $$PT$$
00:10.121 ID:2  $$PT$$  1244 P 0.0 102 80147 236260 6036 2467 0 0 685 2386 0 24 0 0 (radio 2.68% / 0.78% tx 1.90% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:10.146 ID:1  $$PT$$  1232 P 0.0 101 79428 233860 3398 277179 0 0 754 2317 0 3072 0 0 (radio 89.55% / 100.03% tx 1.08% / 0.00% listen 88.47% / 100.03%) $$PT$$
00:10.215 ID:2  $$PT$$  1256 P 0.0 103 80833 238646 6036 2491 0 0 685 2386 0 24 0 0 (radio 2.66% / 0.78% tx 1.88% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:10.240 ID:1  $$PT$$  1244 P 0.0 102 80183 236177 3398 280251 0 0 754 2317 0 3072 0 0 (radio 89.66% / 100.03% tx 1.07% / 0.00% listen 88.58% / 100.03%) $$PT$$
00:10.309 ID:2  $$PT$$  1268 P 0.0 104 81519 241032 6036 2491 0 0 685 2386 0 0 0 0 (radio 2.64% / 0.00% tx 1.87% / 0.00% listen 0.77% / 0.00%) $$PT$$
00:10.333 ID:1  $$PT$$  1256 P 0.0 103 80938 238494 3398 283323 0 0 754 2317 0 3072 0 0 (radio 89.75% / 100.03% tx 1.06% / 0.00% listen 88.69% / 100.03%) $$PT$$
00:10.402 ID:2  $$PT$$  1280 P 0.0 105 82224 243399 6036 2515 0 0 704 2367 0 24 0 0 (radio 2.62% / 0.78% tx 1.85% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:10.427 ID:1  $$PT$$  1268 P 0.0 104 81693 240811 3398 286395 0 0 754 2317 0 3072 0 0 (radio 89.85% / 100.03% tx 1.05% / 0.00% listen 88.80% / 100.03%) $$PT$$
00:10.496 ID:2  $$PT$$  1292 P 0.0 106 82920 245775 6036 2539 0 0 695 2376 0 24 0 0 (radio 2.60% / 0.78% tx 1.83% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:10.521 ID:1  $$PT$$  1280 P 0.0 105 82448 243129 3398 289467 0 0 754 2318 0 3072 0 0 (radio 89.95% / 100.00% tx 1.04% / 0.00% listen 88.90% / 100.00%) $$PT$$
00:10.590 ID:2  $$PT$$  1304 P 0.0 107 83606 248161 6036 2563 0 0 685 2386 0 24 0 0 (radio 2.59% / 0.78% tx 1.81% / 0.00% listen 0.77% / 0.78%) $$PT$$
00:10.615 ID:1  $$PT$$  1292 P 0.0 106 83210 245438 3398 292539 0 0 761 2309 0 3071 0 0 (radio 90.04% / 100.03% tx 1.03% / 0.00% listen 89.01% / 100.03%) $$PT$$
00:10.684 ID:2  $$PT$$  1316 P 0.0 108 84292 250547 6036 2563 0 0 685 2386 0 0 0 0 (radio 2.56% / 0.00% tx 1.80% / 0.00% listen 0.76% / 0.00%) $$PT$$
00:10.708 ID:1  $$PT$$  1304 P 0.0 107 83965 247755 3398 295611 0 0 754 2317 0 3071 0 0 (radio 90.13% / 100.00% tx 1.02% / 0.00% listen 89.11% / 100.00%) $$PT$$
00:10.777 ID:2  $$PT$$  1328 P 0.0 109 84998 252913 6036 2587 0 0 705 2366 0 24 0 0 (radio 2.55% / 0.78% tx 1.78% / 0.00% listen 0.76% / 0.78%) $$PT$$
00:10.802 ID:1  $$PT$$  1316 P 0.0 108 84720 250072 3398 298683 0 0 754 2317 0 3072 0 0 (radio 90.22% / 100.03% tx 1.01% / 0.00% listen 89.21% / 100.03%) $$PT$$
00:10.871 ID:2  $$PT$$  1340 P 0.0 110 85684 255299 6036 2611 0 0 685 2386 0 24 0 0 (radio 2.53% / 0.78% tx 1.77% / 0.00% listen 0.76% / 0.78%) $$PT$$
00:10.896 ID:1  $$PT$$  1328 P 0.0 109 85475 252389 3398 301755 0 0 754 2317 0 3072 0 0 (radio 90.31% / 100.03% tx 1.00% / 0.00% listen 89.31% / 100.03%) $$PT$$
00:10.965 ID:2  $$PT$$  1352 P 0.0 111 86370 257685 6036 2635 0 0 685 2386 0 24 0 0 (radio 2.52% / 0.78% tx 1.75% / 0.00% listen 0.76% / 0.78%) $$PT$$
00:10.990 ID:1  $$PT$$  1340 P 0.0 110 86230 254706 3398 304827 0 0 754 2317 0 3072 0 0 (radio 90.40% / 100.03% tx 0.99% / 0.00% listen 89.40% / 100.03%) $$PT$$
00:11.059 ID:2  $$PT$$  1364 P 0.0 112 87056 260071 6036 2635 0 0 685 2386 0 0 0 0 (radio 2.49% / 0.00% tx 1.73% / 0.00% listen 0.75% / 0.00%) $$PT$$
00:11.083 ID:1  $$PT$$  1352 P 0.0 111 86985 257023 3398 307899 0 0 754 2317 0 3072 0 0 (radio 90.49% / 100.03% tx 0.98% / 0.00% listen 89.50% / 100.03%) $$PT$$
00:11.152 ID:2  $$PT$$  1376 P 0.0 113 87762 262437 6036 2659 0 0 705 2366 0 24 0 0 (radio 2.48% / 0.78% tx 1.72% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:11.177 ID:1  $$PT$$  1364 P 0.0 112 87740 259340 3398 310971 0 0 754 2317 0 3072 0 0 (radio 90.57% / 100.03% tx 0.97% / 0.00% listen 89.59% / 100.03%) $$PT$$
00:11.246 ID:2  $$PT$$  1388 P 0.0 114 88448 264823 6036 2683 0 0 685 2386 0 24 0 0 (radio 2.46% / 0.78% tx 1.70% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:11.271 ID:1  $$PT$$  1376 P 0.0 113 88495 261657 3398 314043 0 0 754 2317 0 3072 0 0 (radio 90.65% / 100.03% tx 0.97% / 0.00% listen 89.68% / 100.03%) $$PT$$
00:11.340 ID:2  $$PT$$  1400 P 0.0 115 89134 267209 6036 2707 0 0 685 2386 0 24 0 0 (radio 2.45% / 0.78% tx 1.69% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:11.365 ID:1  $$PT$$  1388 P 0.0 114 89250 263974 3398 317115 0 0 754 2317 0 3072 0 0 (radio 90.73% / 100.03% tx 0.96% / 0.00% listen 89.77% / 100.03%) $$PT$$
00:11.434 ID:2  $$PT$$  1412 P 0.0 116 89820 269595 6036 2707 0 0 685 2386 0 0 0 0 (radio 2.43% / 0.00% tx 1.67% / 0.00% listen 0.75% / 0.00%) $$PT$$
00:11.458 ID:1  $$PT$$  1400 P 0.0 115 90005 266291 3398 320187 0 0 754 2317 0 3072 0 0 (radio 90.81% / 100.03% tx 0.95% / 0.00% listen 89.86% / 100.03%) $$PT$$
00:11.527 ID:2  $$PT$$  1424 P 0.0 117 90531 271956 6036 2731 0 0 710 2361 0 24 0 0 (radio 2.41% / 0.78% tx 1.66% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:11.552 ID:1  $$PT$$  1412 P 0.0 116 90760 268608 3398 323259 0 0 754 2317 0 3072 0 0 (radio 90.89% / 100.03% tx 0.94% / 0.00% listen 89.95% / 100.03%) $$PT$$
00:11.621 ID:2  $$PT$$  1436 P 0.0 118 91218 274341 6036 2755 0 0 686 2385 0 24 0 0 (radio 2.40% / 0.78% tx 1.65% / 0.00% listen 0.75% / 0.78%) $$PT$$
00:11.711 ID:1  $$PT$$  1432 P 0.0 117 95977 268608 6796 325076 0 0 5216 0 3398 1816 0 0 (radio 91.02% / 99.96% tx 1.86% / 65.14% listen 89.16% / 34.81%) $$PT$$
00:11.715 ID:2  $$PT$$  1448 P 0.0 119 91992 276639 6036 2956 0 0 773 2298 0 201 0 0 (radio 2.43% / 6.54% tx 1.63% / 0.00% listen 0.80% / 6.54%) $$PT$$
00:11.739 ID:1  $$PT$$  1436 P 0.0 118 96731 268781 6796 326004 0 0 753 173 0 927 0 0 (radio 91.05% / 100.10% tx 1.85% / 0.00% listen 89.19% / 100.10%) $$PT$$
00:11.810 ID:2  $$PT$$  1460 P 0.0 120 93103 278600 6144 3084 0 0 1110 1961 108 128 0 0 (radio 2.48% / 7.68% tx 1.65% / 3.51% listen 0.82% / 4.16%) $$PT$$
00:11.833 ID:1  $$PT$$  1448 P 0.0 119 97507 271077 6796 329076 0 0 775 2296 0 3072 0 0 (radio 91.12% / 100.03% tx 1.84% / 0.00% listen 89.28% / 100.03%) $$PT$$
00:11.902 ID:2  $$PT$$  1472 P 0.0 121 93841 280934 6144 3108 0 0 737 2334 0 24 0 0 (radio 2.46% / 0.78% tx 1.63% / 0.00% listen 0.82% / 0.78%) $$PT$$
00:11.927 ID:1  $$PT$$  1460 P 0.0 120 98262 273394 6796 332148 0 0 754 2317 0 3072 0 0 (radio 91.19% / 100.03% tx 1.82% / 0.00% listen 89.36% / 100.03%) $$PT$$
00:11.996 ID:2  $$PT$$  1484 P 0.0 122 94528 283319 6144 3132 0 0 686 2385 0 24 0 0 (radio 2.45% / 0.78% tx 1.62% / 0.00% listen 0.82% / 0.78%) $$PT$$
00:12.021 ID:1  $$PT$$  1472 P 0.0 121 99017 275711 6796 335220 0 0 754 2317 0 3072 0 0 (radio 91.27% / 100.03% tx 1.81% / 0.00% listen 89.45% / 100.03%) $$PT$$
00:12.090 ID:2  $$PT$$  1496 P 0.0 123 95215 285704 6144 3156 0 0 686 2385 0 24 0 0 (radio 2.44% / 0.78% tx 1.61% / 0.00% listen 0.82% / 0.78%) $$PT$$
00:12.115 ID:1  $$PT$$  1484 P 0.0 122 99772 278028 6796 338292 0 0 754 2317 0 3072 0 0 (radio 91.34% / 100.03% tx 1.79% / 0.00% listen 89.54% / 100.03%) $$PT$$
00:12.184 ID:2  $$PT$$  1508 P 0.0 124 95902 288089 6144 3156 0 0 686 2385 0 0 0 0 (radio 2.42% / 0.00% tx 1.60% / 0.00% listen 0.82% / 0.00%) $$PT$$
